id,lon,lat,people,chickens,car,children,malaria,household_head_age,household_head_sex
5080,32.6480563507805,-25.023011776644,7,15,No car,2,no malaria,57.1970563233342,male
5081,32.6223292385655,-25.0544984536729,6,13,No car,5,no malaria,47.2401663798641,male
5082,32.642449630699,-25.0250103811073,6,1,No car,1,malaria,26.2777041106939,male
5083,32.6657894097732,-24.9938479346823,4,1,No car,3,no malaria,36.2143871489843,male
5084,32.4602377212005,-25.1454395937178,8,22,No car,1,no malaria,26.0385967510027,male
5085,32.6399295603243,-25.0306462669502,3,11,No car,2,malaria,18.6105831409609,female
5086,32.7020621220205,-24.520562568459,4,3,No car,0,malaria,33.6717862890812,male
5087,32.6736403935302,-25.0370366904908,8,19,No car,3,no malaria,29.2890672284754,male
5088,32.8524274570163,-24.7769842513787,12,1,No car,6,no malaria,51.1020381690538,female
5089,32.659269700033,-24.561897123339,8,0,No car,5,no malaria,19.8778367783081,female
5090,32.3621544543982,-24.9026460801302,8,42,No car,1,no malaria,31.1960766653505,male
5091,32.6895460057461,-25.0072124727617,4,78,No car,1,no malaria,26.2738235913247,male
5092,32.6184326281784,-25.0399722598759,9,7,No car,8,malaria,16.8885243789882,male
5093,32.5151085982724,-24.8190395197734,8,2,No car,5,no malaria,39.6768504926203,male
5094,32.6463875678761,-25.0253518699926,10,7,No car,5,no malaria,27.8523048124634,male
5095,32.6396160299365,-25.0323616965039,3,1,No car,1,no malaria,36.0184880525631,male
5096,32.6331542186913,-25.0054574113604,4,24,No car,2,no malaria,42.9997558552758,male
5097,32.5983870826149,-25.0632302239076,4,21,No car,0,malaria,34.1990563657535,male
5098,32.4777598802821,-24.842891674882,7,2,No car,5,no malaria,24.8347270290704,female
5099,32.654553985954,-25.0212710130748,3,14,No car,0,no malaria,36.1621683503549,male
5101,32.3670082816251,-24.9148894920861,7,35,Has car,4,no malaria,25.0173480496596,male
5102,32.8512978443464,-24.7990289000818,3,5,No car,1,malaria,56.5143723750926,male
5103,32.4934013606513,-25.1033497969349,3,27,No car,1,no malaria,39.5016322577037,male
5104,32.6425978172269,-25.0123112271326,1,1,No car,0,no malaria,81.4609741568959,female
5105,32.8941978238265,-24.9246800122157,6,4,No car,2,no malaria,38.7573011967371,female
5106,32.5402879828189,-25.0819761850095,6,10,No car,5,no malaria,58.687064362045,male
5107,32.6770292171708,-25.0000403480933,3,16,No car,0,no malaria,44.0470421009597,male
5108,32.7417241238506,-25.0807223775525,5,1,No car,0,no malaria,32.4286322127504,male
5109,32.8924182841553,-24.8234975903535,4,5,No car,0,malaria,32.0542831107825,male
5110,32.58868508659,-25.0358647086941,5,30,No car,3,no malaria,26.338585162103,male
5111,32.515711236815,-24.7847022785103,6,11,No car,1,no malaria,32.997724609633,male
5112,32.8520778723824,-24.8026453246042,7,22,No car,2,no malaria,42.7742758331249,male
5113,32.7231599831987,-25.0532589004668,3,6,No car,0,no malaria,62.434593787293,male
5115,32.629725325086,-25.0313254725596,8,4,No car,0,malaria,20.7172749456261,male
5116,32.5425263894605,-25.0852754029987,4,23,No car,0,malaria,42.9704100781535,male
5117,32.7349705995502,-25.08187966174,6,29,No car,0,no malaria,72.6361927341319,male
5118,32.4609207440344,-25.1269334224587,4,13,No car,0,no malaria,39.7577349066316,female
5119,32.1004399788468,-24.6118075620581,9,32,No car,0,no malaria,27.8670948131527,male
5120,32.5345916426455,-24.801521875855,3,14,No car,1,no malaria,24.8267538605838,female
5121,32.6411147629737,-24.9993745080497,3,29,No car,1,no malaria,27.1789420138016,male
5122,32.6316838259378,-25.0253662972961,7,15,No car,5,no malaria,51.6025029222037,female
5123,32.3865604794446,-25.0881285101448,6,44,No car,0,no malaria,17.0605143839675,male
5124,32.6482418666456,-25.0198308724946,10,20,No car,8,no malaria,20.1307463745007,female
5125,32.0845537239993,-24.4698612521823,6,51,No car,0,no malaria,30.2737376627398,male
5126,32.7641049568127,-24.9619992681327,10,23,No car,7,no malaria,36.8784201960073,female
5127,32.6719125753614,-24.8993032315476,9,13,No car,5,no malaria,28.0453366202867,male
5128,32.6282895159878,-25.072877569977,5,25,No car,0,malaria,24.0590406837084,male
5129,32.5210125245872,-24.8815213636949,7,22,No car,2,no malaria,15.9200855305795,male
5130,32.6657548459055,-25.044225267317,6,12,No car,2,malaria,26.8480962622287,female
5131,32.6178690286787,-25.1039667122755,7,11,No car,6,no malaria,52.8555427961069,male
5132,32.6255341959709,-25.0168975611352,8,12,No car,4,malaria,32.9559921677621,male
5133,32.6507600356843,-25.0233975668261,4,11,No car,2,no malaria,51.5285877454147,male
5135,32.6323688208866,-25.027873566332,9,21,No car,6,no malaria,53.2782071655974,female
5136,32.3010129123642,-24.5312414883606,8,6,No car,3,no malaria,29.6024571622805,male
5137,32.6411768915296,-25.0082782485495,10,8,No car,4,no malaria,31.6653257745091,male
5138,32.6434971194519,-25.0235560195058,5,14,No car,4,no malaria,29.2606732442159,male
5139,32.5902924223589,-25.0687685720531,3,53,No car,0,no malaria,61.0574657224901,male
5140,32.6293027050045,-25.0172108194112,10,9,No car,4,malaria,56.5951965916791,male
5141,32.6068002351502,-25.098334213491,9,13,No car,3,malaria,17.0630322597759,male
5144,32.6264553366879,-25.0134994341489,11,4,No car,7,malaria,58.7747993108486,female
5145,32.5704439702657,-25.0795961235207,6,8,No car,4,no malaria,36.7818908597617,male
5146,32.4424259920179,-24.6417305693449,9,1,No car,5,no malaria,56.9309133585376,male
5147,32.8548236018064,-24.8054949034827,6,22,No car,4,malaria,20.6561827704546,male
5149,32.6761274124547,-24.833075628188,9,4,No car,4,no malaria,35.5630109447739,male
5150,32.6392833365266,-25.0154185176375,3,1,No car,0,no malaria,29.5553089919577,male
5151,32.4964004174571,-25.1275082746045,6,13,No car,0,no malaria,16.9170661563618,female
5152,32.2867269120265,-24.529899995025,8,25,No car,1,malaria,31.7335483561047,male
5153,32.4326285241424,-25.035864500116,3,20,No car,1,no malaria,20.2370933527129,female
5154,32.5440325482128,-25.0809334360223,9,46,Has car,1,no malaria,19.873491995776,female
5155,32.7146325483967,-25.0061725089457,8,6,No car,5,no malaria,29.0221854903853,male
5156,32.6955428073003,-24.5150917975644,4,5,No car,0,no malaria,42.5936809671317,male
5157,32.6558578430034,-25.0474413868375,5,4,No car,1,malaria,31.5204060352822,male
5158,32.6572121957208,-25.0938716097294,4,5,No car,1,malaria,18.1436180928746,male
5159,32.6912517249285,-25.0067896280873,8,4,No car,0,no malaria,35.0663895055533,male
5160,32.6984495009756,-24.5145791067569,3,7,No car,0,no malaria,25.8335020759554,male
5161,32.6270421872932,-25.0328269066584,6,7,No car,5,no malaria,19.246241340307,male
5162,32.5883082295588,-25.0693767294867,6,3,No car,1,no malaria,19.3864645246649,female
5163,32.714803618338,-25.0499653368117,3,14,No car,0,no malaria,32.9477461682656,male
5164,32.3874819991991,-25.0418435705105,3,36,No car,0,no malaria,24.1831277731077,male
5165,32.5098499537354,-25.2714156646926,1,1,No car,0,no malaria,22.1619120333895,female
5166,32.6282888911064,-25.0259935262217,7,2,No car,5,malaria,36.7179949475072,male
5167,32.4863146162232,-25.1011998675911,4,69,No car,0,no malaria,32.631601681017,male
5168,32.729901790728,-25.0764424282353,5,21,No car,0,no malaria,39.6653353202906,female
5169,32.6554632767433,-25.0163645503098,6,31,No car,0,malaria,79.4024840574594,male
5170,32.4107604510758,-25.2033367538251,8,9,No car,5,no malaria,25.0691312841363,female
5171,32.6320713235048,-25.0297221552491,2,16,No car,0,no malaria,40.3635627009919,male
5172,32.6440443970787,-25.0310349847277,10,6,No car,8,no malaria,83.1141974486708,male
5173,32.6907379339866,-25.0134266185662,4,19,No car,0,no malaria,20.0932177047526,male
5174,32.6911778563407,-25.0133064509987,3,22,No car,0,no malaria,51.3983828586954,female
5175,32.6746353443862,-24.9781434190502,3,25,No car,1,malaria,47.5148088974576,male
5176,32.6512475694306,-25.0452200604621,6,52,No car,3,no malaria,38.3545551902766,male
5177,32.5713312070581,-25.1294331101923,4,15,No car,0,no malaria,65.8014515520027,male
5178,32.6315389724,-25.0334104145672,11,9,No car,7,no malaria,24.0379658952358,male
5179,32.6262581224263,-25.0289117327713,7,18,No car,0,malaria,41.9165558417517,female
5180,32.662107495421,-25.0473317652391,7,15,Has car,3,no malaria,42.9366887618132,male
5181,32.5722203178168,-24.9987334208146,7,12,No car,2,no malaria,57.0342849783789,male
5182,32.8989852682544,-24.9320772377231,5,16,No car,0,no malaria,34.0584428560328,male
5183,32.5654408113345,-24.9940600977968,3,14,No car,0,malaria,28.765474651841,male
5184,32.6425952366617,-25.0314978121162,4,13,No car,0,no malaria,33.1026866896641,male
5185,32.5091769518381,-24.7492105694653,4,9,No car,1,malaria,23.4841063384601,male
5186,32.9120810751088,-24.8523615308175,7,3,No car,1,malaria,30.6443424290672,male
5187,32.659201087114,-25.005839580879,5,14,No car,0,no malaria,22.8920122652282,male
5188,32.725483618801,-25.0541433466685,5,30,No car,0,no malaria,15.0851020622796,female
5189,32.6620242480477,-25.102424333175,3,5,No car,0,no malaria,41.6097779327029,female
5190,32.7129988330779,-25.0048587732177,8,8,No car,7,no malaria,61.5793394235389,male
5191,32.5114087948139,-24.8182022892273,5,4,No car,0,no malaria,32.0522534343838,female
5192,32.3999469786574,-25.2145550746632,6,8,No car,4,malaria,33.5277687677061,female
5193,32.6563922935784,-25.0119924625173,5,9,No car,4,no malaria,46.0086406591597,male
5194,32.6527033577842,-25.1642901956577,10,2,No car,4,no malaria,56.6076245141717,male
5195,32.6441940698306,-25.0170235519487,10,13,No car,6,malaria,33.3100722493758,male
5196,32.6376179946029,-25.0112033666331,3,0,No car,1,no malaria,28.7659244033004,female
5197,32.6632810700303,-25.0435090624076,6,3,No car,5,malaria,30.2721285786321,female
5198,32.5074282986203,-25.1001284817789,1,5,No car,0,no malaria,31.5923014009268,male
5199,32.6579095240255,-25.026078703152,9,16,No car,4,no malaria,22.9215692411201,female
5200,32.7031617345253,-25.0251340003901,5,22,No car,4,malaria,29.4552172162978,male
5201,32.6656012926417,-24.7536883121469,6,7,No car,0,malaria,30.9189740178049,male
5202,32.8544296991959,-24.8051584786977,10,1,No car,8,no malaria,37.5179622432951,male
5203,32.68805252913,-25.0045653878507,9,2,No car,8,no malaria,43.7628937707058,female
5204,32.5846610325791,-24.9766800515975,5,1,No car,1,malaria,35.4140245225259,male
5205,32.5225580538696,-24.8844182697039,5,25,No car,0,no malaria,20.6762228289991,male
5207,NA,NA,4,33,No car,1,no malaria,16.6874485349896,female
5209,32.6445157819688,-25.0215348180461,4,6,Has car,0,no malaria,17.6597611724468,male
5210,32.6597871505863,-25.0718049265424,5,4,No car,0,no malaria,34.2965075075841,female
5211,32.6880319189574,-25.0055533576026,6,25,No car,5,no malaria,24.6150560208055,male
5212,32.6454580619753,-25.0208547820719,4,11,No car,0,no malaria,16.9852596872375,male
5213,32.6442069595376,-25.0268750439524,3,24,No car,0,no malaria,56.3914576530998,male
5214,32.0818699624045,-24.4910315599253,4,4,No car,3,no malaria,61.2904210397442,female
5215,32.6088314003864,-25.0091182941317,8,1,No car,4,no malaria,35.1471623070779,female
5216,32.5387011777565,-25.1322198852446,4,4,No car,0,no malaria,17.7940923840722,female
5217,32.3080395594793,-24.8639774381387,7,20,No car,5,no malaria,27.0320563152051,male
5218,32.5317435079139,-25.0743780841576,8,7,No car,7,no malaria,35.2345403196703,male
5219,32.127937777265,-24.4820084755754,4,24,No car,3,no malaria,16.1903836654863,male
5220,32.6006287305425,-24.8270584003924,5,21,No car,3,malaria,26.505013727268,male
5221,32.6456354540011,-25.0243564056981,7,3,No car,5,malaria,22.0535740220652,male
5222,32.8510971920959,-24.799800368642,5,34,No car,0,no malaria,29.1484901342361,male
5223,32.6479245604933,-25.0208842040169,3,25,No car,0,no malaria,25.3543332842535,male
5224,32.6041358021771,-24.8357845902986,6,17,No car,0,malaria,30.6827136076359,male
5225,32.64508150953,-25.0184998114221,3,61,No car,0,malaria,21.8669641501961,male
5226,32.7186982001812,-25.0063292578176,9,4,No car,6,malaria,23.1945272218486,male
5227,32.630301451137,-25.0245073460853,10,4,No car,7,malaria,35.8798766873793,female
5228,32.5957374647465,-25.0635259747419,6,4,No car,3,no malaria,28.3020124637689,male
5229,32.6015209987448,-25.004355868131,8,27,No car,4,no malaria,32.2870914097665,male
5230,32.6311261314225,-25.031654965951,3,3,No car,1,no malaria,45.8199583511261,male
5231,32.6566277000074,-25.0114704010879,3,0,No car,0,no malaria,52.8914728200458,male
5232,32.622146737525,-25.0293791308974,6,2,No car,0,no malaria,33.297838182866,female
5233,32.6413743871027,-25.0315536969532,4,0,No car,0,no malaria,25.703717595417,male
5234,32.6269469443673,-25.0185486810534,6,6,No car,0,no malaria,51.4817208535183,male
5235,32.1285443915928,-24.7891466939862,3,26,No car,0,no malaria,27.2377620068115,male
5236,32.6488505827022,-25.0283247155023,7,39,No car,6,malaria,38.442529811934,male
5237,32.6759651212527,-25.0360803217905,4,8,No car,1,no malaria,16.2887798944955,male
5238,32.6649247483808,-24.9935728594964,6,24,No car,1,no malaria,59.7012899692528,female
5239,32.4965425918613,-25.0764316985959,11,14,No car,1,malaria,24.5282751108267,male
5240,32.4791683627148,-25.1773703944205,7,10,No car,4,no malaria,33.7521326297591,male
5241,32.6298290277138,-25.0126560290409,8,11,No car,7,no malaria,43.9827834513026,male
5242,32.6558048292595,-25.0708499775824,3,41,No car,2,no malaria,15.3302629819775,male
5243,32.6554008822691,-25.0139606242353,8,8,No car,4,malaria,23.1999817707859,male
5244,32.61074127911,-24.8270739300999,7,3,No car,3,no malaria,31.7298816737479,male
5245,32.8477294085169,-24.7926585616862,7,45,No car,0,no malaria,23.9782438998937,male
5246,32.923806076649,-24.8533674242773,5,4,No car,3,no malaria,33.2257591599397,male
5247,32.624395512691,-25.0552574084173,5,2,No car,3,malaria,30.4786311723625,male
5248,32.6871840391379,-25.0821687665795,10,5,No car,8,no malaria,46.3965977416807,male
5249,32.8564737600515,-24.791121784983,5,28,No car,3,no malaria,16.8738108561482,male
5250,32.6784255704934,-25.0397419308266,4,15,No car,0,no malaria,56.6471236523646,female
5251,32.6329723225627,-25.0273304599671,7,9,No car,5,no malaria,42.5449416861767,female
5252,32.6918652841456,-25.0249007996576,3,5,No car,0,no malaria,20.876469912187,male
5253,32.4799750611467,-25.290293937332,5,14,No car,3,no malaria,55.2946976222298,male
5254,32.5421644274739,-25.0740991358745,11,13,No car,8,no malaria,53.2068989432716,male
5255,32.5650851200925,-25.0065348930808,6,15,No car,4,no malaria,34.0638885131888,male
5256,32.539367515083,-25.0818509176085,12,9,No car,9,no malaria,21.3070558636667,male
5257,32.6556329273175,-25.0235496763355,3,2,No car,0,no malaria,34.4848924532054,male
5258,32.5466881184581,-25.0533879638569,10,10,No car,7,no malaria,18.1317919071418,male
5259,32.6485643787836,-25.0228832046361,9,4,No car,8,no malaria,26.5273414747023,male
5260,32.6584550710488,-25.0062947937132,6,6,No car,0,no malaria,35.3224947840537,female
5261,32.5700235579556,-24.9952742339039,6,14,No car,4,no malaria,30.4237836279429,female
5262,32.7316542959722,-25.0820054296526,4,6,No car,0,no malaria,47.100291237667,female
5263,32.639774370802,-25.0276833438068,6,37,No car,3,no malaria,41.4967656184797,male
5264,32.638769195899,-25.033463626614,5,2,Has car,0,malaria,35.4420771729143,male
5265,32.3489726434592,-24.8857483735761,8,8,No car,5,no malaria,38.9650026161001,male
5266,32.5061475801567,-25.1134295391546,5,19,No car,0,no malaria,25.7220858510993,male
5267,32.5176689492362,-25.1951424954077,6,7,No car,4,no malaria,41.7602855836847,male
5268,32.6560525663816,-25.0144864089454,4,28,No car,0,no malaria,24.8453520421265,male
5269,32.8471330757792,-24.8005354159551,5,8,No car,0,no malaria,30.5782886547073,male
5270,32.6283126464344,-25.0160335884768,11,1,No car,1,no malaria,20.7720293933834,male
5271,32.8619668960988,-24.8048829881493,4,31,No car,1,no malaria,23.1541615550558,male
5272,32.6383643861348,-25.022684368763,8,42,No car,1,no malaria,18.8352220311147,female
5273,32.634448320795,-25.0186978130111,5,3,No car,2,no malaria,41.8016505615599,male
5274,32.8990516119356,-24.82422647089,7,0,No car,5,no malaria,82.0963079543453,male
5275,32.337290169222,-24.5430307844812,1,72,No car,0,no malaria,33.3345000613279,male
5276,32.6357263961124,-25.0191576713536,4,16,No car,1,no malaria,36.4703299608134,male
5277,32.6738429895451,-25.0820683061916,8,5,No car,5,no malaria,35.9181262703731,male
5278,32.7218204486153,-25.0072943312491,9,5,No car,8,no malaria,27.5765794395708,female
5279,32.2785545359711,-24.538866523202,3,23,No car,0,no malaria,47.9123761572319,male
5280,32.6859511403024,-24.9202578173695,4,35,No car,0,malaria,20.9020984449041,male
5281,32.6557732945236,-25.0222493899971,7,12,No car,5,no malaria,44.0962481391266,male
5282,32.6819259302275,-25.0896815735701,6,2,No car,3,no malaria,87.2727440248444,male
5283,32.6469204081391,-25.0310816632158,8,29,No car,6,malaria,23.7165922636459,male
5284,32.6129926878317,-25.0456713829898,5,5,No car,0,no malaria,46.0611859675184,female
5285,32.6306311771585,-25.0249187238035,4,16,No car,3,malaria,31.3307623447971,male
5286,32.6342021923205,-25.0255459731614,6,35,No car,4,malaria,26.3147125252411,male
5287,32.8599523283197,-24.8049825259356,6,3,No car,0,malaria,57.0295532616556,male
5289,32.5407526221335,-24.9729307526128,4,9,No car,0,no malaria,24.2504158495974,male
5290,32.6550145011904,-25.0256230443966,6,2,No car,5,no malaria,53.7919503640853,male
5291,32.5605156768762,-25.1415814634762,2,23,No car,1,no malaria,23.3345732050506,female
5292,32.8206040678834,-24.7493504626196,6,0,No car,0,no malaria,19.925216274738,male
5293,32.6272553063665,-25.017710509804,5,7,No car,1,no malaria,18.4545186110207,male
5294,32.6401404688982,-25.0311771644101,4,49,No car,0,malaria,64.0680689981651,male
5295,32.7045104202185,-25.0497603882753,7,30,No car,6,no malaria,46.4308820054598,male
5296,32.6685805886019,-25.0398738138819,4,17,No car,2,no malaria,61.6333090221175,male
5297,32.663481415827,-25.064377827724,6,4,No car,2,malaria,45.735043264572,male
5298,32.4826005956919,-25.1837366463773,3,6,No car,0,no malaria,40.4710029002409,male
5299,32.5821435423052,-25.0351293453051,6,0,No car,0,no malaria,34.2926980100575,male
5300,32.0793078851301,-24.4801779520525,5,3,No car,3,no malaria,44.1123785170358,male
5301,32.8510623839414,-24.8395456090611,7,32,No car,2,no malaria,34.6157432358793,female
5302,32.4647095131474,-25.1567827987453,2,12,No car,1,no malaria,31.079819175923,female
5303,32.6539598956306,-25.0415457425764,3,5,No car,0,no malaria,40.7036212087185,male
5304,32.5416787200559,-25.0810774651668,9,23,No car,5,no malaria,38.1548247257212,male
5305,32.4210908276645,-25.0590784773741,9,1,No car,3,no malaria,18.0663123304416,male
5306,32.631740102214,-25.0241983026137,7,6,No car,0,no malaria,30.5155765848687,male
5307,32.4602713281793,-24.3176021462209,6,9,No car,0,malaria,22.0556543088444,female
5308,32.6299235877759,-25.0255414729396,8,17,No car,7,no malaria,62.3869258620124,female
5309,32.8515342811771,-24.8027215270522,9,8,No car,5,no malaria,15.1374341798605,male
5310,32.1033944483057,-24.611205504544,8,10,No car,2,no malaria,37.9008661231733,male
5311,32.6551350274488,-25.0218703087277,8,2,No car,3,no malaria,31.9646172345077,male
5312,32.6467933216348,-25.0214027356188,3,1,No car,0,no malaria,38.0279512421674,male
5313,32.6366290887737,-25.0144208076205,5,17,No car,0,malaria,46.1238116764968,male
5314,32.5315586596428,-25.1451258066448,5,0,No car,1,no malaria,33.659774766673,male
5315,32.7136646845601,-25.0464247617487,7,24,No car,5,no malaria,49.9840816144007,male
5316,32.6271114377865,-25.0275851756062,5,9,No car,3,no malaria,73.5466433150551,male
5317,NA,NA,5,12,No car,2,no malaria,44.6027202756763,male
5318,32.6149699417631,-25.100882638169,6,35,No car,0,no malaria,29.3441072955354,male
5319,32.3706586333447,-24.9242190866342,5,16,No car,4,no malaria,51.4613592498067,male
5320,32.5374090405301,-24.9775371341497,5,5,Has car,3,no malaria,40.5081447878695,female
5321,32.6820630891524,-25.0023541955617,3,26,No car,0,no malaria,15.8646668899056,male
5322,32.7205339591242,-25.0729669814778,9,11,No car,4,no malaria,24.4949570318304,male
5323,32.5518805351339,-25.0537062073508,8,18,No car,5,no malaria,42.4575131439312,female
5324,32.4084282604592,-24.9863100587604,7,11,No car,0,no malaria,17.8052888301691,male
5325,32.8625325439687,-24.8394635023249,3,7,No car,1,no malaria,45.9975686692569,male
5326,32.7417623530901,-24.5697068563556,8,6,No car,4,no malaria,28.926650748106,male
5327,32.6944596139022,-25.0749239930797,4,0,No car,0,no malaria,15.8575821834511,male
5328,32.4806943211249,-25.173047146336,5,6,No car,1,malaria,23.7185641837833,male
5329,32.6367751114685,-25.0246603034922,8,22,No car,6,malaria,67.6717274307568,male
5330,32.6449262047705,-25.0243221447359,1,2,No car,0,no malaria,49.3727652611147,male
5331,32.667725139478,-25.072943119411,10,10,No car,5,malaria,60.1380912065144,female
5332,32.7005619511021,-24.5191704808428,5,20,No car,2,no malaria,28.2456762659738,male
5333,32.9038379179542,-24.8496284352956,3,19,No car,2,no malaria,37.4554124865132,female
5334,32.8561674813195,-24.7908127806264,1,22,No car,0,no malaria,33.2479726817058,female
5335,32.8905085812831,-24.8168866207254,4,8,No car,2,no malaria,43.6460888020286,male
5336,32.6322935128786,-25.0237020767749,7,35,No car,0,no malaria,27.9839072410128,male
5337,32.6653899507451,-25.1007760619971,6,21,No car,2,no malaria,31.1910044407808,female
5338,32.6503311621306,-25.015340079943,7,4,No car,6,malaria,35.3540334158526,male
5339,32.6551164204672,-25.0242837225096,7,7,No car,1,malaria,30.7723942089514,female
5340,32.5984829952789,-25.0500446655942,8,6,No car,7,no malaria,29.4704386587943,male
5341,32.920490135649,-24.8578528728949,5,21,No car,3,no malaria,35.3944195598043,male
5342,32.6202572130571,-25.0199819537403,4,39,No car,2,malaria,19.3711108758262,male
5343,32.7182938397864,-25.0059650643338,10,18,No car,5,no malaria,40.518259792964,male
5344,32.6304750916454,-25.0177274286638,7,11,No car,3,no malaria,18.6269954326944,female
5345,32.6064805991601,-24.9894022900879,9,43,No car,8,malaria,21.9533139670148,female
5346,32.6961082426161,-24.517563300288,5,12,No car,0,no malaria,37.9838830783143,female
5347,32.6452832751644,-25.0239118046724,8,18,No car,3,no malaria,58.3144040072022,female
5348,32.6330089281485,-25.0245376448473,4,32,No car,0,malaria,21.0112500108502,female
5349,32.6593880123949,-25.0245720177901,5,33,No car,2,no malaria,20.2627437563099,male
5350,32.7668853943852,-24.6101042584733,10,10,No car,9,no malaria,52.9832533544965,male
5351,32.9182643446904,-24.8568230546567,14,36,No car,8,no malaria,41.6883514383282,male
5352,32.6577476352479,-25.0395167786176,5,0,No car,1,no malaria,39.2822666293811,male
5353,32.5153208594564,-25.0928206719731,4,3,No car,0,no malaria,48.3494629909613,female
5354,32.6577426540675,-25.0147362799739,5,7,No car,4,no malaria,48.6291649973228,male
5355,32.657856313267,-25.0150357483985,6,55,No car,4,no malaria,49.2215554313778,female
5356,32.6992180313608,-25.071104524513,4,10,No car,1,no malaria,62.5381252846335,female
5357,32.6304148536609,-25.014979427984,5,3,No car,0,no malaria,15.6525606790792,male
5358,32.102943618898,-24.5980144356159,7,5,No car,0,no malaria,35.9909273897214,male
5359,32.0725959489143,-24.4832145169813,7,33,No car,0,no malaria,15.7231155252311,male
5360,32.694953736447,-25.0242343451929,4,17,No car,0,malaria,16.6335285625504,male
5361,32.9313307031274,-24.8563260218037,8,26,No car,7,no malaria,15.4927408147973,male
5362,32.5131206653717,-24.8079229949809,11,16,No car,7,no malaria,15.9588911839709,male
5363,32.6472044715795,-25.0201278980711,12,30,No car,9,no malaria,43.9798895167201,male
5364,32.6596904342688,-24.8813377609001,4,10,No car,1,no malaria,31.9190860208822,male
5365,32.5073702557372,-24.7417259648942,10,25,No car,7,no malaria,36.3422148104559,male
5366,32.8551461825766,-24.8045218300388,12,35,Has car,11,no malaria,48.6890331640545,female
5367,32.674895532235,-25.0352218275731,6,4,No car,1,no malaria,28.7121681931881,male
5368,32.5427114210714,-25.0794959767091,7,21,No car,0,no malaria,34.6449373649231,male
5369,32.7516267557364,-24.5915274471064,8,0,No car,5,no malaria,45.0777569943207,male
5370,32.5731348733575,-24.9663006159497,9,17,No car,8,malaria,18.7008127959234,female
5371,32.6760003610199,-24.8396563828697,10,13,No car,6,malaria,23.6438757059086,female
5372,32.6238097086817,-25.0545040150703,9,8,No car,5,malaria,53.2684890549347,male
5373,32.63702062674,-25.0309347479971,5,3,No car,0,no malaria,44.0635041109175,male
5374,32.5809079188568,-24.9771546670869,5,46,No car,4,malaria,44.6205558778001,male
5375,32.6960449280659,-24.5144111599295,7,32,No car,6,malaria,52.159910504547,female
5376,32.7205798341157,-25.007631596447,4,25,No car,0,no malaria,46.1464222164566,female
5377,32.5327640342772,-24.8947315825601,6,41,No car,3,no malaria,33.9524662496453,male
5378,32.6966097174263,-25.0244686884909,7,8,No car,6,malaria,55.0156153486286,female
5379,32.6107235470333,-25.0381423858426,7,36,No car,4,no malaria,44.1131542979248,male
5380,32.653298258349,-25.0146455200868,8,10,No car,5,no malaria,36.7055416765347,male
5381,32.657184441424,-25.0121354608249,9,7,No car,6,malaria,15.2117976027106,female
5382,32.631877191654,-25.0232669507369,7,3,No car,0,malaria,20.6429437582246,male
5383,32.3655484652678,-24.9214760876628,3,22,No car,0,no malaria,40.7302488207229,female
5384,32.6857961843722,-25.0067378415992,7,5,No car,3,no malaria,40.1445072501107,male
5385,32.8562525711126,-24.7920463236918,4,6,No car,2,no malaria,57.7537985055708,male
5386,32.5623330737637,-24.9937666239193,6,11,No car,1,no malaria,38.5334173032174,male
5387,32.8535511658335,-24.7927955614261,11,4,No car,5,no malaria,17.3422927838321,male
5388,32.65168754377,-25.0516452680143,6,12,No car,0,no malaria,29.8150987296011,male
5389,32.6516009074504,-25.0214630546713,5,16,No car,0,no malaria,34.9584463920005,female
5390,32.6266870523547,-25.0535327700546,3,47,No car,0,no malaria,37.822539614616,male
5391,32.6367867952917,-25.0239695231106,9,0,No car,8,malaria,48.1299478514299,male
5392,32.4209504131425,-25.219316486487,5,14,No car,0,malaria,38.4045622868116,male
5393,32.7292655052753,-25.0765597308945,5,30,No car,0,no malaria,57.4565308001135,female
5394,32.0788699905484,-24.4882669168028,4,6,No car,0,no malaria,44.8326417752519,male
5395,32.5761201289777,-24.9941868250568,7,5,No car,0,malaria,38.7441861846595,female
5396,32.6540392737339,-25.0117894014989,3,9,No car,0,malaria,74.419992714033,male
5397,32.6398973699399,-25.0083894479553,4,13,Has car,0,malaria,23.7518067165757,male
5398,32.0806512176322,-24.4748387006885,8,1,No car,3,malaria,34.5254248065166,male
5399,32.6623918821978,-25.0706038072291,4,12,No car,0,no malaria,37.9650525829331,male
5400,32.6654855177792,-24.5678440270289,5,35,No car,1,no malaria,74.342234113716,male
5401,32.6502252096689,-25.0155179554651,8,15,Has car,6,no malaria,26.0868258272847,male
5402,32.6498256699714,-25.0414361312996,7,48,No car,1,no malaria,16.5690712801642,male
5403,32.6292249993869,-25.0286655081485,4,3,No car,2,no malaria,22.4007162653943,male
5404,32.3704232266013,-24.6121375874723,4,10,No car,3,no malaria,38.0897117594023,male
5405,32.1219001110179,-24.7866547523867,6,13,No car,2,no malaria,20.4442412909377,male
5406,32.643466392541,-25.0233203089814,5,14,No car,4,no malaria,25.6750381515872,male
5407,32.576349752863,-25.0012035694518,2,1,No car,1,no malaria,36.4116558794438,male
5408,32.6463015417369,-25.0197895568948,7,2,No car,6,malaria,24.7082107015809,male
5409,32.6580070159334,-25.0237934854882,4,1,No car,2,no malaria,32.4415851460029,male
